carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,anonymousFeature1,anonymousFeature2,anonymousFeature3,anonymousFeature5,anonymousFeature6,anonymousFeature14,price,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,length,width,high
15386,13,361,3638,10.49,1,4,2.0,1,5,779416.0,2.0,2013.0,1.6,3.0,1,11.48,1.0,4,2,14,2,1,3.68,2021,4,11,2013,11,1,4399.0,1735.0,1517.0
36143,27,46,6993,11.77,2,1,2.0,1,5,779411.0,3.0,2011.0,3.2,3.0,1,56.8,1.0,3,2,29,1,2,10.5,2021,2,4,2011,10,1,4500.0,2005.0,1765.0
61094,12,53,10789,12.01,1,3,2.0,0,5,779415.0,2.0,2012.0,2.0,22.0,1,19.38,1.0,5,2,13,1,1,9.57,2020,8,17,2012,6,1,4550.0,1820.0,1685.0
46363,12,21,739,7.53,5,5,1.0,3,5,779415.0,2.0,2014.0,1.5,11.0,1,8.18,1.0,4,2,16,3,1,6.18,2021,1,17,2016,1,1,4065.0,1695.0,1525.0
24038,11,63,383,10.99,1,1,2.0,1,5,779412.0,2.0,2015.0,2.0,2.0,1,31.28,1.0,6,2,12,2,1,14.5,2021,2,28,2015,3,1,4761.0,1826.0,1439.0
51677,27,382,9458,8.41,1,1,1.0,0,5,779411.0,3.0,2015.0,3.0,13.0,1,92.8,1.0,11,2,29,1,1,57.6,2020,1,8,2016,7,1,4829.0,1915.0,1882.0
48922,4,497,8987,8.71,6,7,2.0,1,5,779411.0,3.0,2011.0,1.6,3.0,1,28.5,1.0,5,2,4,1,2,10.7,2021,2,27,2011,11,1,4097.0,1789.0,1571.0
59200,16,290,10502,9.56,2,5,3.0,1,5,779415.0,2.0,2008.0,2.0,21.0,1,17.98,1.0,6,2,18,2,2,4.35,2020,7,18,2009,11,1,4670.0,1780.0,1435.0
52114,28,87,442,4.58,2,3,1.0,0,5,779419.0,2.0,2016.0,2.0,3.0,1,16.48,1.0,6,2,30,2,1,9.3,2021,5,19,2017,6,1,4855.0,1860.0,1475.0
69740,2,2,12032,4.08,4,1,2.0,0,5,779415.0,2.0,2011.0,1.8,11.0,1,14.78,1.0,2,2,2,2,1,6.88,2021,5,13,2012,7,1,4545.0,1760.0,1490.0
45762,23,1119,8523,13.11,4,7,3.0,0,4,779419.0,3.0,2004.0,2.7,17.0,1,19.8,1.0,13,2,92,7,2,3.28,2020,8,25,2005,11,1,4395.0,1760.0,1330.0
55280,11,320,9999,5.58,1,1,1.0,1,4,779412.0,3.0,2016.0,2.0,2.0,1,45.88,1.0,6,2,39,4,1,25.2,2020,10,10,2015,6,1,4712.0,1854.0,1391.0
73598,20,118,12631,7.0,1,4,1.0,1,5,779412.0,2.0,2017.0,2.0,19.0,1,39.6,1.0,3,2,21,1,1,27.6,2020,11,28,2016,10,1,4661.0,1898.0,1664.0
42140,2,161,7952,3.39,1,1,1.0,0,5,779415.0,2.0,2016.0,2.7,3.0,1,38.98,1.0,11,2,2,1,1,35.5,2021,6,12,2016,4,1,4780.0,1885.0,1845.0
36319,11,186,7038,5.69,1,1,1.0,1,5,779412.0,2.0,2015.0,1.4,31.0,1,22.79,1.0,2,2,12,3,1,12.98,2020,10,8,2015,11,1,4319.0,1785.0,1441.0
71309,28,410,1024,10.09,2,1,2.0,1,7,779419.0,3.0,2011.0,2.0,17.0,1,14.88,1.0,14,2,49,6,1,3.8,2021,2,24,2010,11,1,4545.0,1820.0,1700.0
11253,8,208,2964,8.79,4,14,1.0,1,5,779412.0,2.0,2016.0,2.0,7.0,1,23.99,1.0,2,2,8,3,1,16.8,2021,3,17,2015,10,1,4275.0,1799.0,1446.0
32561,18,136,1296,6.12,1,7,2.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,28.5,1.0,5,2,23,1,1,11.95,2021,5,19,2014,10,1,4484.0,1798.0,1577.0
48510,8,14,8931,3.25,5,1,1.0,1,5,779412.0,2.0,2019.0,1.4,16.0,1,17.59,1.0,2,2,8,2,1,13.2,2021,3,2,2019,2,1,4753.0,1800.0,1462.0
25121,8,32,5218,1.4,2,12,4.0,0,7,779412.0,2.0,2019.0,2.0,7.0,1,35.99,1.0,11,2,10,1,1,29.98,2021,4,24,2019,9,1,5039.0,1989.0,1773.0
61795,7,182,10866,7.82,6,1,1.0,0,5,779415.0,2.0,2015.0,1.5,11.0,1,8.98,1.0,2,2,7,2,1,5.18,2021,4,26,2017,12,1,4456.0,1696.0,1514.0
2839,54,195,1578,13.34,2,1,2.0,2,7,779415.0,3.0,2010.0,3.0,21.0,1,40.8,1.0,11,2,60,1,2,15.9,2021,5,12,2010,4,1,4900.0,1875.0,1900.0
55436,42,396,10037,6.56,2,1,1.0,0,5,779412.0,3.0,2017.0,3.0,31.0,1,64.8,1.0,3,2,43,1,1,45.18,2020,9,26,2016,6,1,4681.0,1923.0,1624.0
22867,18,441,4927,10.13,6,1,2.0,0,5,779412.0,3.0,2012.0,2.0,3.0,1,36.7,1.0,5,2,20,1,1,11.0,2021,6,28,2013,11,1,4454.0,1798.0,1545.0
54779,18,175,9933,8.06,2,4,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,47.89,1.0,8,2,23,2,1,34.88,2021,1,4,2017,6,1,5087.0,1868.0,1500.0
52687,8,16,9594,8.32,5,7,1.0,0,5,779412.0,2.0,2013.0,1.6,6.0,1,10.78,1.0,2,2,8,2,1,4.6,2021,2,27,2013,12,1,4523.0,1775.0,1467.0
41161,55,584,7784,8.53,2,1,1.0,0,5,779415.0,2.0,2015.0,2.5,15.0,1,39.98,1.0,8,2,61,2,2,21.0,2020,9,11,2016,11,1,5130.0,1845.0,1510.0
31739,54,195,6318,11.68,6,3,2.0,6,7,779415.0,3.0,2010.0,3.0,21.0,1,43.8,1.0,11,2,60,1,1,14.0,2021,5,11,2010,7,1,4900.0,1875.0,1900.0
16297,12,53,3766,8.65,1,1,1.0,0,5,779415.0,2.0,2013.0,2.4,22.0,1,23.98,1.0,5,2,13,1,1,13.18,2020,11,8,2013,7,1,4550.0,1820.0,1685.0
71747,17,128,12377,6.77,1,1,2.0,0,5,779413.0,1.0,2012.0,1.0,6.0,1,4.69,1.0,7,2,19,3,1,0.999,2020,4,24,2012,12,1,3460.0,1618.0,1465.0
26079,18,243,1242,11.82,2,1,1.0,1,5,779412.0,3.0,2014.0,3.0,13.0,1,91.8,1.0,11,2,20,1,1,42.3,2020,7,31,2015,2,1,4909.0,1938.0,1772.0
65020,20,95,11408,5.05,2,1,1.0,1,5,779412.0,2.0,2013.0,1.8,15.0,1,51.8,1.0,8,2,21,2,1,19.8,2021,7,23,2013,4,1,5012.0,1855.0,1464.0
54100,33,120,9797,5.07,6,7,1.0,0,5,779414.0,2.0,2018.0,1.6,3.0,1,16.17,1.0,2,2,35,2,1,7.89,2021,5,17,2017,9,1,4750.0,1820.0,1488.0
18366,61,232,686,1.07,3,3,1.0,0,5,779412.0,1.0,2017.0,2.0,31.0,1,16.3,1.0,5,2,9,1,1,11.53,2020,6,21,2017,11,1,4462.0,1857.0,1638.0
63813,2,34,1318,3.69,2,4,1.0,0,7,779415.0,2.0,2015.0,2.0,3.0,1,33.08,1.0,3,2,24,1,2,23.98,2021,3,12,2015,12,1,4855.0,1925.0,1720.0
24328,7,7,5120,16.62,5,7,2.0,0,5,779415.0,2.0,2008.0,2.0,5.0,1,18.88,1.0,5,2,7,1,1,4.18,2021,1,17,2008,7,1,4315.0,1783.0,1606.0
4324,9,89,1807,21.26,2,17,3.0,1,5,779413.0,1.0,2007.0,2.8,6.0,3,11.83,1.0,5,2,9,1,2,2.0,2020,11,5,2008,2,1,4620.0,1800.0,1710.0
70291,12,259,491,7.77,1,17,1.0,0,5,779415.0,1.0,2015.0,1.5,11.0,1,13.68,1.0,1,2,16,1,1,8.86,2020,7,30,2016,11,1,4294.0,1772.0,1605.0
72109,32,418,12433,3.04,9,1,2.0,1,4,779415.0,3.0,2011.0,1.3,4.0,1,15.2,1.0,1,2,85,1,1,10.8,2020,12,26,2012,1,1,3665.0,1600.0,1705.0
13637,26,566,3393,7.22,4,7,2.0,1,5,779413.0,1.0,2015.0,1.5,6.0,1,8.29,1.0,2,2,22,2,2,3.8,2020,11,5,2015,10,1,4579.0,1804.0,1490.0
49153,16,64,9002,12.87,3,19,2.0,0,5,779415.0,3.0,2013.0,2.0,3.0,1,20.78,1.0,5,2,27,1,1,8.1,2021,2,25,2013,8,1,4555.0,1840.0,1710.0
3172,20,95,1629,3.81,2,3,1.0,0,5,779412.0,2.0,2019.0,2.0,19.0,1,46.58,1.0,8,7,21,2,1,38.68,2020,7,16,2018,9,1,5065.0,1860.0,1476.0
56258,42,396,1333,3.27,3,1,1.0,1,5,779412.0,3.0,2017.0,2.0,31.0,1,55.0,1.0,3,2,43,1,2,42.5,2020,4,7,2017,1,1,4681.0,1923.0,1624.0
36786,7,115,7088,2.69,5,40,1.0,0,5,779415.0,2.0,2013.0,1.6,6.0,1,9.78,1.0,4,2,7,10,2,4.9,2020,7,26,2014,4,1,4308.0,1734.0,1630.0
26979,9,183,5550,6.88,1,5,1.0,1,5,779413.0,1.0,2015.0,1.5,3.0,1,12.88,1.0,1,2,9,1,2,5.38,2020,11,22,2015,6,1,4335.0,1814.0,1695.0
10833,8,14,971,7.22,2,24,1.0,1,5,779412.0,2.0,2017.0,1.6,3.0,1,15.08,1.0,2,2,8,2,1,8.58,2020,9,9,2016,11,1,4655.0,1780.0,1453.0
9968,20,752,2770,1.48,4,7,1.0,1,5,779412.0,3.0,2019.0,2.0,19.0,1,48.68,1.0,3,2,48,8,2,41.58,2021,1,30,2019,2,1,4734.0,1890.0,1603.0
52545,46,513,9573,9.61,1,1,1.0,1,5,779411.0,3.0,2016.0,3.0,13.0,1,89.8,1.0,16,2,115,2,1,32.5,2021,6,10,2016,3,1,5265.0,1899.0,1460.0
55397,1,1,936,4.16,7,8,1.0,0,5,779413.0,1.0,2017.0,1.5,12.0,1,6.28,1.0,1,2,1,1,2,4.18,2020,10,8,2017,6,1,4220.0,1740.0,1625.0
34024,7,113,6698,2.17,1,8,1.0,0,5,779412.0,2.0,2020.0,1.6,11.0,1,12.99,1.0,2,2,7,2,2,12.38,2021,5,19,2019,12,1,4641.0,1815.0,1450.0
31950,18,520,6350,3.03,1,14,1.0,0,5,779412.0,2.0,2019.0,2.0,13.0,2,53.69,1.0,8,2,23,2,1,38.8,2021,5,11,2019,8,1,5087.0,1868.0,1490.0
22543,66,754,4878,11.05,1,4,2.0,5,5,779412.0,2.0,2014.0,2.0,3.0,1,32.8,1.0,6,2,77,2,2,12.68,2020,12,5,2013,10,1,4644.0,1805.0,1427.0
35113,7,57,65,3.77,4,1,1.0,1,5,779415.0,2.0,2019.0,2.0,20.0,1,19.68,1.0,5,2,7,1,1,14.4,2021,6,15,2018,8,1,4675.0,1820.0,1722.0
12801,20,176,3250,6.2,1,1,2.0,1,4,779412.0,3.0,2011.0,1.8,15.0,1,61.8,1.0,8,2,48,7,1,18.8,2021,4,29,2012,3,1,4701.0,1786.0,1393.0
1790,12,17,1402,12.05,4,7,2.0,0,5,779415.0,2.0,2013.0,2.4,21.0,1,23.78,1.0,6,2,13,2,1,8.85,2020,10,16,2012,11,1,4730.0,1840.0,1450.0
46935,12,71,233,7.09,1,3,2.0,0,5,779415.0,2.0,2012.0,1.8,22.0,1,13.98,1.0,2,2,13,2,1,6.38,2020,4,3,2012,9,1,4535.0,1755.0,1450.0
46572,20,836,8603,2.08,2,1,1.0,0,5,779412.0,3.0,2018.0,3.0,19.0,1,139.88,1.0,16,2,148,2,1,135.5,2020,12,23,2018,4,1,5466.0,1899.0,1497.0
37125,30,640,7133,20.63,2,1,2.0,1,7,779418.0,3.0,2011.0,2.5,21.0,1,74.3,1.0,11,2,68,1,2,9.7,2021,4,13,2012,4,1,4807.0,1898.0,1784.0
47449,11,63,76,2.7,1,3,1.0,2,5,779412.0,2.0,2018.0,2.0,31.0,1,30.7,1.0,6,2,12,2,1,22.8,2020,3,12,2018,5,1,4818.0,1843.0,1432.0
42201,5,90,7964,14.32,2,1,3.0,0,5,779416.0,2.0,2008.0,2.4,3.0,1,24.98,1.0,6,2,5,2,1,2.9,2020,9,17,2008,1,1,4998.0,1851.0,1461.0
60211,13,750,10619,2.68,2,7,1.0,1,5,779416.0,2.0,2018.0,1.5,3.0,1,19.49,1.0,6,2,14,2,1,11.3,2021,1,30,2018,5,1,4923.0,1854.0,1470.0
54733,2,109,9927,2.85,1,1,1.0,0,5,779415.0,2.0,2017.0,1.5,2.0,1,9.78,1.0,4,2,24,2,1,6.6,2020,7,2,2017,6,1,4440.0,1700.0,1490.0
12105,10,197,1173,3.19,6,7,2.0,0,5,779413.0,1.0,2014.0,1.6,24.0,1,8.79,1.0,1,2,11,1,2,3.5,2020,12,16,2014,10,1,4420.0,1760.0,1670.0
53144,8,14,9651,7.71,1,11,2.0,1,5,779412.0,2.0,2014.0,1.4,31.0,1,15.58,1.0,2,2,8,2,1,6.7,2020,12,4,2014,5,1,4644.0,1778.0,1482.0
56763,20,27,10193,8.78,1,1,2.0,2,5,779412.0,3.0,2013.0,3.0,15.0,1,43.8,1.0,3,2,21,1,1,22.58,2020,12,13,2014,9,1,4528.0,1840.0,1689.0
55791,5,90,407,4.21,6,1,2.0,1,5,779416.0,2.0,2013.0,2.4,3.0,1,23.59,1.0,6,2,5,2,1,11.88,2021,2,23,2015,11,1,5005.0,1858.0,1500.0
29851,50,164,6013,11.69,3,14,3.0,1,5,779415.0,3.0,2006.0,2.0,4.0,1,24.98,1.0,6,2,54,2,2,4.5,2020,5,15,2007,10,1,4665.0,1730.0,1425.0
57006,15,1180,10230,4.69,2,17,1.0,1,5,779412.0,2.0,2017.0,2.0,3.0,1,16.68,1.0,8,2,17,2,1,8.68,2020,5,22,2017,7,1,5003.0,1910.0,1508.0
10811,8,14,971,4.84,6,1,1.0,2,5,779412.0,2.0,2017.0,1.6,3.0,1,15.08,1.0,2,2,8,2,2,9.0,2020,10,30,2017,6,1,4655.0,1780.0,1453.0
23738,25,60,5045,3.16,1,4,1.0,0,5,779413.0,1.0,2017.0,1.6,6.0,1,6.79,1.0,1,2,28,1,1,4.36,2021,1,20,2017,2,1,4170.0,1810.0,1670.0
45142,11,63,8405,12.55,7,1,2.0,1,5,779412.0,2.0,2012.0,2.0,2.0,1,36.98,1.0,6,2,12,2,2,9.9,2020,6,8,2012,7,1,4763.0,1826.0,1426.0
22659,71,279,4894,2.04,2,19,4.0,0,5,779412.0,2.0,2019.0,1.5,31.0,1,13.68,1.0,2,2,84,2,1,11.48,2020,9,20,2019,9,1,4657.0,1840.0,1460.0
74127,11,186,12734,3.13,1,3,2.0,1,5,779412.0,2.0,2018.0,1.4,31.0,1,21.98,1.0,2,2,12,2,2,14.88,2020,12,11,2018,7,1,4462.0,1796.0,1417.0
36638,18,629,7060,6.89,1,19,1.0,0,5,779412.0,3.0,2017.0,1.5,3.0,2,39.88,1.0,5,2,23,1,1,20.98,2021,4,13,2016,11,1,4565.0,1821.0,1613.0
33408,20,160,6593,1.98,1,3,1.0,0,5,779412.0,3.0,2015.0,2.0,15.0,1,41.9,1.0,6,2,48,9,2,25.8,2020,8,24,2015,12,1,4729.0,1810.0,1462.0
25233,8,39,43,8.86,1,1,2.0,0,5,779412.0,2.0,2012.0,2.0,3.0,1,28.68,1.0,5,2,10,1,1,8.85,2021,7,15,2012,2,1,4525.0,1809.0,1685.0
18347,109,882,4131,0.72,1,1,1.0,0,5,779412.0,2.0,2019.0,3.0,13.0,1,102.18,1.0,8,2,145,2,2,83.8,2020,12,26,2019,2,1,4971.0,1945.0,1455.0
15937,2,2,3714,3.78,1,1,1.0,0,5,779415.0,2.0,2017.0,1.2,2.0,1,11.78,1.0,2,2,2,2,1,9.3,2021,4,16,2018,10,1,4620.0,1775.0,1480.0
17806,18,510,4041,6.17,6,13,1.0,0,5,779412.0,3.0,2017.0,3.0,13.0,1,118.8,1.0,16,2,20,2,1,61.0,2020,10,23,2016,9,1,5250.0,1902.0,1498.0
42630,9,241,8017,3.49,5,14,2.0,0,5,779413.0,1.0,2016.0,1.5,9.0,1,11.9,1.0,5,2,9,1,2,6.98,2020,11,21,2016,9,1,4549.0,1835.0,1700.0
64028,18,33,11228,0.92,1,1,4.0,0,5,779412.0,2.0,2020.0,2.0,13.0,1,37.99,1.0,6,2,23,2,1,35.8,2021,4,17,2020,8,1,4719.0,1827.0,1459.0
36057,28,100,276,3.23,6,22,1.0,0,5,779419.0,2.0,2015.0,2.0,3.0,1,17.78,1.0,5,2,30,1,1,9.2,2020,4,29,2015,9,1,4450.0,1855.0,1660.0
53145,8,14,9651,4.55,6,15,2.0,0,5,779412.0,2.0,2014.0,1.4,31.0,1,15.58,1.0,2,2,8,2,2,8.6,2020,3,11,2015,1,1,4644.0,1778.0,1482.0
53923,12,53,9777,9.99,2,4,2.0,0,5,779415.0,2.0,2015.0,2.0,11.0,1,19.98,1.0,5,2,13,1,1,13.18,2020,8,5,2015,12,1,4585.0,1820.0,1685.0
40698,18,175,279,12.02,6,1,2.0,2,5,779412.0,2.0,2013.0,2.0,13.0,1,42.86,1.0,8,2,23,2,2,18.8,2020,11,6,2012,10,1,5039.0,1860.0,1492.0
24656,2,2,890,11.87,5,17,2.0,1,5,779415.0,2.0,2011.0,1.6,4.0,1,13.18,1.0,2,2,2,2,2,5.3,2020,9,20,2012,1,1,4545.0,1760.0,1490.0
30794,20,127,6126,7.86,5,1,2.0,3,5,779412.0,2.0,2013.0,1.8,15.0,1,35.3,1.0,6,2,21,2,2,13.5,2020,12,4,2012,11,1,4581.0,1770.0,1448.0
59854,16,487,10585,0.46,4,3,4.0,1,5,779412.0,2.0,2020.0,1.5,3.0,1,13.59,1.0,2,2,27,2,1,12.5,2020,5,12,2019,9,1,4662.0,1797.0,1445.0
16926,5,159,3886,9.39,4,4,2.0,4,5,779416.0,2.0,2010.0,1.6,6.0,1,13.77,1.0,2,2,5,2,1,3.28,2021,3,10,2011,1,1,4671.0,1815.0,1478.0
47127,8,14,191,5.27,5,1,2.0,1,5,779412.0,2.0,2009.0,1.6,3.0,1,14.78,1.0,2,2,8,2,1,4.7,2020,9,17,2009,10,1,4544.0,1760.0,1461.0
55445,4,497,10038,12.44,5,1,2.0,1,5,779411.0,3.0,2011.0,1.6,3.0,1,32.5,1.0,5,2,4,1,1,11.0,2021,7,29,2012,10,1,4097.0,1789.0,1571.0
21904,8,14,4773,5.92,1,1,1.0,0,5,779412.0,2.0,2017.0,1.4,16.0,1,16.08,1.0,2,2,8,2,1,9.5,2021,5,18,2017,7,1,4655.0,1780.0,1453.0
18770,11,15,4215,4.72,1,7,1.0,0,5,779412.0,2.0,2017.0,1.8,31.0,1,41.88,1.0,8,2,12,2,1,26.68,2020,9,14,2016,9,1,5036.0,1874.0,1466.0
29111,18,136,5919,5.42,2,1,1.0,1,5,779412.0,2.0,2016.0,1.5,3.0,1,30.6,1.0,5,2,23,1,1,18.3,2021,4,6,2017,3,1,4565.0,1821.0,1624.0
9614,66,312,612,3.18,4,1,1.0,1,5,779416.0,2.0,2017.0,2.0,13.0,1,27.38,1.0,6,2,75,2,1,17.28,2020,9,27,2018,6,1,4730.0,1824.0,1426.0
49884,16,37,695,3.57,5,1,2.0,0,5,779415.0,2.0,2017.0,2.0,3.0,1,15.28,1.0,5,2,18,1,2,10.9,2020,10,27,2017,6,1,4633.0,1840.0,1530.0
51601,23,68,402,14.01,5,1,2.0,0,5,779419.0,2.0,2010.0,1.6,6.0,1,9.98,1.0,2,2,25,2,1,1.7,2020,8,16,2009,12,1,4542.0,1775.0,1490.0
20730,7,166,1056,15.72,1,1,2.0,0,5,779415.0,2.0,2011.0,2.5,5.0,1,22.48,1.0,6,2,7,2,1,8.8,2021,3,10,2011,10,1,4850.0,1795.0,1475.0
22510,11,320,4867,2.47,2,4,1.0,0,4,779412.0,2.0,2019.0,2.0,31.0,1,37.18,1.0,6,2,39,7,1,32.68,2020,6,22,2019,4,1,4700.0,1846.0,1331.0
37768,23,270,7219,18.87,6,15,2.0,1,5,779419.0,2.0,2010.0,2.0,3.0,1,21.58,1.0,5,2,25,1,1,4.2,2020,10,28,2010,12,1,4420.0,1820.0,1690.0
51523,11,63,71,7.5,1,1,1.0,1,5,779412.0,2.0,2015.0,2.0,7.0,1,35.3,1.0,6,2,12,2,1,15.98,2021,6,9,2014,10,1,4761.0,1826.0,1439.0
48151,89,465,8884,9.46,5,1,2.0,0,5,779414.0,3.0,2013.0,2.5,5.0,1,25.98,1.0,5,2,110,1,1,6.5,2020,6,10,2013,11,1,4522.0,1855.0,1715.0
14211,26,72,3469,7.14,6,17,1.0,0,5,779413.0,1.0,2016.0,2.0,32.0,1,16.68,1.0,5,2,22,1,2,7.2,2020,7,16,2017,6,1,4545.0,1855.0,1719.0
26545,11,15,5471,1.91,5,1,2.0,0,5,779412.0,2.0,2015.0,2.0,2.0,1,39.82,1.0,8,2,12,2,2,26.0,2020,3,17,2015,10,1,5015.0,1874.0,1455.0
43836,33,120,8197,1.83,1,1,1.0,2,5,779414.0,2.0,2018.0,1.6,3.0,1,16.17,1.0,2,2,35,2,1,8.8,2021,1,18,2018,4,1,4750.0,1820.0,1488.0
21679,5,73,4731,6.81,6,1,1.0,0,5,779416.0,2.0,2016.0,1.5,16.0,1,23.59,1.0,3,2,5,1,1,11.38,2021,7,7,2015,10,1,4667.0,1839.0,1660.0
5219,8,298,1973,7.94,1,17,3.0,0,4,779412.0,3.0,2006.0,2.0,4.0,1,23.5,1.0,2,2,58,4,1,5.2,2020,12,20,2007,4,1,4129.0,1721.0,1498.0
62928,8,628,11090,6.52,1,1,2.0,1,5,779412.0,3.0,2011.0,2.0,23.0,1,39.48,1.0,2,2,58,3,2,16.7,2021,7,27,2012,3,1,4212.0,1786.0,1461.0
53171,8,135,9663,14.49,5,1,2.0,0,5,779412.0,2.0,2013.0,1.4,3.0,1,10.69,1.0,4,2,10,3,2,4.0,2020,12,7,2013,3,1,3970.0,1682.0,1462.0
12794,20,176,3250,6.19,1,1,2.0,0,4,779412.0,3.0,2011.0,1.8,15.0,1,61.8,1.0,8,2,48,7,2,19.8,2021,1,27,2012,3,1,4701.0,1786.0,1393.0
65014,20,95,11408,11.26,2,1,2.0,2,5,779412.0,2.0,2013.0,1.8,15.0,1,51.8,1.0,8,2,21,2,1,17.8,2020,8,9,2012,9,1,5012.0,1855.0,1464.0
28351,17,24,5788,15.33,1,17,2.0,0,5,779413.0,1.0,2014.0,2.4,10.0,1,10.99,1.0,3,2,19,1,1,2.5,2021,5,7,2014,7,1,4810.0,1855.0,1725.0
33795,20,27,6664,11.68,5,1,2.0,1,5,779412.0,3.0,2013.0,3.0,15.0,1,55.8,1.0,3,2,21,1,1,16.3,2021,4,1,2013,11,1,4528.0,1840.0,1689.0
2107,8,135,171,1.59,4,1,1.0,0,5,779412.0,2.0,2016.0,1.6,9.0,1,10.39,1.0,4,2,10,3,1,7.7,2021,3,28,2017,12,1,3970.0,1682.0,1462.0
12239,46,544,3158,5.92,1,1,2.0,0,5,779411.0,3.0,2013.0,2.0,13.0,1,55.0,1.0,8,2,115,2,1,14.88,2021,7,26,2013,1,1,4961.0,1877.0,1460.0
15061,5,67,80,10.46,1,1,1.0,0,5,779416.0,2.0,2015.0,1.6,3.0,1,18.99,1.0,6,2,5,2,1,8.42,2020,9,22,2016,8,1,4843.0,1856.0,1484.0
27288,4,440,5608,7.78,1,1,1.0,0,4,779411.0,3.0,2011.0,1.6,3.0,1,24.5,1.0,4,2,4,3,2,12.98,2020,9,15,2014,5,1,3961.0,1683.0,1448.0
71130,109,882,12266,3.08,3,7,1.0,2,5,779417.0,3.0,2014.0,3.0,13.0,1,129.8,1.0,8,2,145,2,1,57.8,2020,6,11,2016,5,1,4971.0,1945.0,1461.0
44328,11,205,8274,6.72,1,7,1.0,0,5,779412.0,2.0,2016.0,1.4,32.0,1,25.18,1.0,5,2,12,1,1,14.7,2020,10,16,2016,1,1,4385.0,1831.0,1589.0
26186,33,75,5412,2.66,1,1,1.0,0,5,779414.0,2.0,2018.0,1.8,3.0,1,22.37,1.0,5,2,35,1,1,14.57,2020,12,16,2018,10,1,4510.0,1850.0,1662.0
61464,11,15,10826,11.57,2,1,1.0,1,5,779412.0,2.0,2014.0,2.0,2.0,1,44.66,1.0,8,2,12,2,2,19.98,2020,6,29,2015,1,1,5015.0,1874.0,1455.0
17955,11,238,891,12.68,6,1,1.0,0,5,779412.0,2.0,2013.0,2.0,13.0,1,48.19,1.0,3,2,12,1,1,18.5,2021,4,20,2014,7,1,4629.0,1898.0,1655.0
74132,11,186,12734,2.72,1,4,1.0,0,5,779412.0,2.0,2018.0,1.4,31.0,1,21.98,1.0,2,2,12,2,2,16.28,2020,4,4,2018,10,1,4462.0,1796.0,1417.0
55105,66,312,9953,3.63,2,1,1.0,1,5,779416.0,2.0,2016.0,2.0,13.0,1,31.88,1.0,6,2,75,2,1,16.2,2021,4,11,2015,12,1,4730.0,1824.0,1426.0
53137,18,136,9649,12.52,1,1,2.0,3,5,779412.0,2.0,2012.0,2.0,13.0,1,39.9,1.0,5,2,23,1,1,11.98,2020,8,22,2012,6,1,4469.0,1798.0,1583.0
41699,28,121,7875,6.22,3,15,1.0,0,5,779419.0,2.0,2017.0,1.4,6.0,1,5.49,1.0,4,2,30,2,1,3.56,2021,5,5,2017,9,1,4300.0,1700.0,1460.0
6139,8,135,2114,6.29,1,1,2.0,0,5,779412.0,2.0,2013.0,1.4,3.0,1,11.89,1.0,4,2,10,3,1,4.66,2021,5,8,2012,9,1,3970.0,1682.0,1462.0
4572,17,128,161,0.73,1,3,1.0,1,5,779413.0,1.0,2015.0,1.0,1.0,1,4.39,1.0,7,2,19,3,1,3.08,2020,4,21,2018,8,1,3460.0,1618.0,1465.0
13388,11,238,3343,10.89,1,1,1.0,1,5,779412.0,2.0,2013.0,2.0,13.0,1,42.76,1.0,3,2,12,1,1,17.8,2021,5,13,2014,3,1,4629.0,1898.0,1655.0
50926,5,73,9330,6.02,6,1,1.0,0,5,779416.0,2.0,2014.0,2.0,3.0,1,29.99,1.0,3,2,5,1,2,13.3,2020,12,3,2015,5,1,4667.0,1839.0,1694.0
70228,66,256,12115,6.33,2,1,1.0,0,5,779416.0,2.0,2017.0,2.0,3.0,1,34.99,1.0,8,2,75,2,1,18.38,2021,4,26,2017,5,1,5131.0,1852.0,1502.0
31598,12,92,6279,10.22,1,1,2.0,1,5,779415.0,2.0,2011.0,2.4,22.0,1,21.98,1.0,6,2,16,2,1,9.3,2021,7,20,2011,10,1,4960.0,1845.0,1480.0
32881,11,238,6515,3.76,1,1,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,42.76,1.0,3,2,12,1,1,27.2,2021,6,19,2017,12,1,4629.0,1898.0,1655.0
38274,23,270,7293,0.28,3,17,4.0,0,5,779419.0,2.0,2019.0,2.0,3.0,1,13.99,1.0,5,2,25,1,1,11.6,2021,1,8,2019,11,1,4435.0,1850.0,1715.0
66335,8,101,11599,6.73,2,1,1.0,1,5,779412.0,2.0,2018.0,1.8,7.0,1,20.99,1.0,6,2,8,2,2,13.75,2021,7,14,2017,12,1,4866.0,1832.0,1464.0
16324,23,35,3778,4.23,1,1,1.0,1,5,779419.0,2.0,2015.0,1.6,31.0,1,19.69,1.0,5,2,25,1,1,10.5,2020,9,3,2016,4,1,4475.0,1850.0,1660.0
38647,26,985,7366,0.41,2,17,4.0,0,5,779412.0,2.0,2019.0,2.0,32.0,1,16.98,1.0,5,2,22,1,2,13.8,2020,11,29,2019,11,1,4647.0,1891.0,1725.0
