carid,pushDate,pushPrice,updatePriceTimeJson,pullDate,withdrawDate
34237,2021/5/3,8.18,{"2021-07-16": "7.98"},2021/8/12,2021/8/12
39338,2021/5/6,10.6,{},2021/5/16,2021/5/16
70149,2021/7/26,16.3,{},2021/8/10,2021/8/10
70047,2021/7/14,26.8,{},2021/7/19,2021/7/19
12737,2020/3/30,1.85,{},2020/3/31,2020/3/31
17779,2020/7/8,12.68,"{""2020-07-15"": ""12.58"", ""2020-08-11"": ""12.4799""}",2020/8/21,2020/8/21
10334,2020/7/24,26.5,{},2020/8/28,2020/8/28
40925,2020/8/19,5,{"2020-08-30": "3.98"},2020/9/1,2020/9/1
18063,2020/7/8,2.3,{},2020/7/10,2020/7/10
71123,2021/2/4,9.38,{},2021/2/23,2021/2/23
55437,2020/8/9,48.5,{},2020/11/22,2020/11/22
39434,2020/9/29,13.7,{},2020/10/3,2020/10/3
31975,2020/4/26,9.4,"{""2020-05-02"": ""9"", ""2020-05-08"": ""8.5"", ""2020-06-23"": ""7.5""}",2020/10/6,2020/10/6
13376,2021/6/28,14.8,{"2021-07-14": "12.88"},2021/8/1,2021/8/1
13946,2020/9/14,22.5,"{""2020-09-15"": ""22.3"", ""2020-09-21"": ""21.9"", ""2020-09-25"": ""21.6"", ""2020-09-27"": ""21.2"", ""2020-09-30"": ""21.1"", ""2020-10-06"": ""20.9""}",2020/10/8,2020/10/8
40437,2020/5/27,23.8,{},2020/6/7,2020/6/7
8573,2021/4/17,2.38,{},2021/5/13,2021/5/13
19510,2020/12/21,4.5,"{""2020-12-22"": ""4.48"", ""2020-12-26"": ""4.4"", ""2020-12-31"": ""4.38""}",2021/1/5,2021/1/5
59240,2020/3/15,10.98,{},2020/3/27,2020/3/27
47280,2020/4/24,30.58,{},2020/7/2,2020/7/2
1837,2021/5/28,4.28,{},2021/5/30,2021/5/30
58678,2020/12/13,17.88,{"2020-12-20": "16.8"},2020/12/20,2020/12/20
36359,2021/4/1,7.88,{},2021/4/6,2021/4/6
3697,2020/10/11,8.9799,{},2020/10/29,2020/10/29
1138,2021/5/17,2.81,{},2021/5/22,2021/5/22
53708,2020/7/8,7.8,{"2020-07-16": "7.6"},2020/7/23,2020/7/23
71600,2020/3/12,8.9,{"2020-03-13": "8.8"},2020/3/16,2020/3/16
23957,2020/12/15,9.1,{},2020/12/21,2020/12/21
56066,2020/9/21,12.8,{"2020-09-22": "11.58"},2020/10/15,2020/10/15
62789,2020/10/5,5.88,{},2020/11/29,2020/11/29
7009,2021/1/9,15,"{""2021-01-11"": ""14.8"", ""2021-01-14"": ""14.5""}",2021/1/26,2021/1/26
73874,2021/7/24,82.5,{},2021/8/11,2021/8/11
42210,2020/11/23,5.5,{},2020/12/9,2020/12/9
19722,2020/9/24,18.6,{"2020-09-25": "17.9"},2020/10/5,2020/10/5
51739,2021/5/13,7.2,{"2021-05-22": "6.8"},2021/6/3,2021/6/3
19084,2020/7/16,38.8,{},2020/7/21,2020/7/21
17013,2020/1/14,52,{},2020/3/8,2020/3/8
60998,2020/6/7,39.5,{"2020-06-30": "29.5"},2020/10/7,2020/10/7
4430,2020/10/20,5.98,{},2020/10/22,2020/10/22
18427,2021/1/16,9.8,"{""2021-01-17"": ""9.7"", ""2021-01-18"": ""9.5"", ""2021-01-19"": ""9.2"", ""2021-01-23"": ""9.1"", ""2021-01-24"": ""9""}",2021/1/29,2021/1/29
9667,2021/2/8,16.8,{},2021/3/3,2021/3/3
66885,2020/9/19,5.36,"{""2020-10-09"": ""5.12"", ""2020-10-10"": ""4.98""}",2020/10/31,2020/10/31
59856,2020/10/10,5.88,{},2020/10/20,2020/10/20
39730,2020/10/28,1.5,{"2020-10-31": "1.3"},2020/11/2,2020/11/2
54264,2021/4/18,2.2,{},2021/5/7,2021/5/7
43076,2020/7/26,8.2,{},2020/8/5,2020/8/5
21715,2020/6/22,25.5,{"2020-06-27": "23.8"},2020/7/1,2020/7/1
71766,2020/6/14,19.95,{"2020-06-15": "16"},2020/6/17,2020/6/17
26715,2020/10/22,23,{},2020/10/23,2020/10/23
28397,2021/2/23,2.28,{},2021/3/3,2021/3/3
40993,2020/11/5,2.18,{"2020-11-06": "1.98"},2020/11/15,2020/11/15
38880,2020/11/30,4.58,{"2020-12-04": "4.28"},2020/12/16,2020/12/16
6319,2021/5/29,1.5,{"2021-05-30": "1.2"},2021/6/10,2021/6/10
4071,2020/10/26,2.6,{},2020/10/27,2020/10/27
62667,2021/6/18,13.58,"{""2021-06-25"": ""12.9799"", ""2021-07-03"": ""12.88""}",2021/7/7,2021/7/7
27615,2020/6/4,7.1,"{""2020-06-09"": ""6.88"", ""2020-06-18"": ""6.5""}",2020/7/17,2020/7/17
34283,2021/3/14,7.98,{},2021/4/7,2021/4/7
419,2021/4/16,10.85,{},2021/5/19,2021/5/19
50699,2020/6/20,1.68,{},2020/6/22,2020/6/22
30364,2020/8/29,16.88,{},2020/9/14,2020/9/14
56738,2020/4/6,20.8,{},2020/4/22,2020/4/22
63370,2020/12/1,18.4,"{""2020-12-05"": ""17.8"", ""2020-12-06"": ""17.5""}",2020/12/8,2020/12/8
66744,2020/12/3,5.68,{},2021/1/3,2021/1/3
66362,2020/7/25,15.5,{},2020/7/29,2020/7/29
6438,2021/6/9,7.5,{},2021/6/13,2021/6/13
67500,2021/4/2,32.88,"{""2021-04-07"": ""32.58"", ""2021-04-08"": ""32.28"", ""2021-04-13"": ""31.99""}",2021/4/27,2021/4/27
43896,2021/4/15,11.68,{},2021/5/12,2021/5/12
61150,2020/9/16,2.88,{},2020/9/17,2020/9/17
41582,2021/6/15,11.2,{"2021-06-19": "9"},2021/6/29,2021/6/29
67889,2020/7/23,2.18,{},2020/7/30,2020/7/30
43051,2020/7/25,4.8,{},2020/8/1,2020/8/1
245,2021/6/29,6.2,{},2021/9/2,2021/9/2
73240,2021/4/9,6.9,{},2021/4/26,2021/4/26
24114,2021/5/20,5.2,"{""2021-05-28"": ""5"", ""2021-06-04"": ""4.8""}",2021/6/19,2021/6/19
4049,2020/10/14,3.5,{"2020-10-22": "3.3"},2020/10/29,2020/10/29
22458,2020/6/24,9.85,{"2020-07-01": "9"},2020/7/4,2020/7/4
1944,2020/10/21,2.8,{},2020/10/25,2020/10/25
49880,2021/4/24,9.9,{"2021-05-02": "9.68"},2021/5/2,2021/5/2
70060,2021/4/12,4.88,{},2021/4/14,2021/4/14
23,2021/7/21,4.38,"{""2021-07-27"": ""4.2"", ""2021-07-28"": ""4.15""}",2021/9/7,2021/9/7
57681,2020/11/8,15.4,{},2020/11/16,2020/11/16
28278,2020/3/27,8.9,{},2020/11/7,2020/11/7
35962,2020/6/24,4.88,{},2020/7/5,2020/7/5
50441,2020/6/13,12.88,{},2020/7/31,2020/7/31
40727,2020/4/7,19.8,{},2020/6/28,2020/6/28
31938,2020/4/1,4.5,{"2020-04-13": "4.28"},2020/4/29,2020/4/29
53215,2021/4/9,13.88,"{""2021-04-10"": ""12.88"", ""2021-05-02"": ""12.68"", ""2021-05-21"": ""12.38""}",2021/5/21,2021/5/21
18255,2021/5/4,8.98,"{""2021-05-23"": ""8.68"", ""2021-06-05"": ""8.5"", ""2021-06-20"": ""7.98""}",2021/6/23,2021/6/23
10736,2020/10/22,3,{"2020-11-09": "2.95"},2020/11/9,2020/11/9
57064,2021/4/1,30.2,{"2021-04-21": "29.9"},2021/4/25,2021/4/25
11466,2020/8/24,32.88,{},2020/9/19,2020/9/19
53650,2020/11/10,3.5,{},2020/11/16,2020/11/16
29419,2020/12/19,77.2,{},2020/12/31,2020/12/31
59869,2020/9/3,16.58,{},2020/9/7,2020/9/7
71834,2020/10/5,86.8,{},2020/10/20,2020/10/20
3011,2020/5/13,6.8,{},2020/7/21,2020/7/21
34397,2020/6/11,7.86,{},2020/6/19,2020/6/19
69059,2020/4/14,16,{},2020/4/15,2020/4/15
72163,2021/2/10,4.88,{"2021-02-20": "3.98"},2021/2/20,2021/2/20
61881,2020/9/8,2.5,{},2020/10/13,2020/10/13
14861,2020/5/13,23.5,{},2020/9/3,2020/9/3
78,2021/6/26,20.1,{"2021-07-10": "18.6"},2021/8/9,2021/8/9
7720,2020/9/28,8.68,{},2020/10/8,2020/10/8
26685,2020/12/5,3.7,{"2020-12-08": "3.3"},2020/12/10,2020/12/10
37327,2020/3/21,6.99,{},2020/4/3,2020/4/3
37039,2020/4/17,21.6,{},2020/4/29,2020/4/29
72766,2020/6/23,5.68,{},2020/6/24,2020/6/24
44430,2020/6/13,21,{"2020-06-14": "20"},2020/7/12,2020/7/12
1398,2021/6/4,0.3,{},2021/6/7,2021/6/7
52385,2020/4/9,14.8,{},2020/4/25,2020/4/25
53534,2020/9/4,6.3,{},2020/9/4,2020/9/4
34181,2021/6/9,7.98,{},2021/6/24,2021/6/24
14629,2020/8/6,7.35,{},2020/8/19,2020/8/19
3809,2020/6/20,5.98,{"2020-06-25": "5.68"},2020/7/20,2020/7/20
33055,2020/5/7,12.8,{},2020/8/6,2020/8/6
40990,2020/9/16,2.2,{"2020-09-20": "1.8"},2020/9/23,2020/9/23
37427,2021/6/27,1.8,{},2021/7/20,2021/7/20
63585,2020/7/19,13.28,{},2020/8/24,2020/8/24
17562,2020/12/5,15.8,{},2020/12/8,2020/12/8
61831,2021/4/17,7.58,{"2021-04-23": "6.98"},2021/4/24,2021/4/24
41572,2020/6/9,20.8,{"2020-06-17": "20.5"},2020/7/1,2020/7/1
5684,2021/4/24,1.88,{"2021-05-11": "1.68"},2021/5/13,2021/5/13
19794,2020/5/13,6.98,{},2020/5/30,2020/5/30
26378,2020/10/9,9.88,{},2020/10/12,2020/10/12
33754,2021/4/26,3.88,{"2021-05-13": "3"},2021/5/15,2021/5/15
62240,2020/9/14,4.9,{},2020/9/16,2020/9/16
24311,2020/11/24,43,{"2020-12-05": "41"},2020/12/6,2020/12/6
229,2021/6/15,11.68,{"2021-06-23": "10.67"},2021/8/26,2021/8/26
39932,2020/9/21,12.5,{},2020/11/16,2020/11/16
21620,2020/12/24,9.88,{},2021/2/3,2021/2/3
58181,2021/4/18,9.4,{},2021/4/24,2021/4/24
66661,2020/7/30,6.7,{},2020/9/11,2020/9/11
66422,2020/9/18,5.6,{},2020/9/21,2020/9/21
5594,2020/7/20,2.95,{},2020/11/6,2020/11/6
30568,2021/1/27,21.8,{},2021/2/20,2021/2/20
35117,2021/2/3,8.5,{},2021/2/6,2021/2/6
30537,2020/10/31,7.68,{},2020/11/15,2020/11/15
31498,2020/6/11,10,{},2020/6/14,2020/6/14
2970,2020/5/2,7.8,{},2020/5/20,2020/5/20
35293,2020/3/22,12.98,{},2020/5/10,2020/5/10
1460,2021/7/6,19.5,{"2021-07-18": "18.7"},2021/7/26,2021/7/26
7594,2021/4/1,12.58,{},2021/4/5,2021/4/5
65953,2021/4/15,15.5,{},2021/4/20,2021/4/20
45758,2021/1/4,0.55,{"2021-03-04": "0.45"},2021/3/19,2021/3/19
26888,2021/1/30,12.2,{},2021/2/20,2021/2/20
21438,2021/7/1,5.88,{},2021/7/6,2021/7/6
39551,2020/12/1,7.98,{},2020/12/17,2020/12/17
62195,2020/11/10,1.3799,"{""2020-11-11"": ""1.3798"", ""2020-11-12"": ""1.28""}",2020/11/15,2020/11/15
21118,2021/4/10,19.98,{},2021/5/6,2021/5/6
20316,2020/1/8,4.98,{"2020-01-09": "4.38"},2020/1/9,2020/1/9
47783,2020/5/9,11.38,{},2020/6/26,2020/6/26
12910,2020/6/19,18,{},2020/6/23,2020/6/23
57513,2020/8/26,3.48,{},2020/11/2,2020/11/2
35830,2021/1/25,13.68,{"2021-01-29": "13.5"},2021/2/20,2021/2/20
71484,2021/7/6,9.98,{"2021-07-14": "10.58"},2021/7/21,2021/7/21
63000,2020/12/19,5.35,{},2021/1/3,2021/1/3
57925,2020/12/21,6.9,{},2020/12/30,2020/12/30
68692,2020/2/22,24.8,{},2020/4/30,2020/4/30
24948,2020/5/25,27.3,{},2020/6/10,2020/6/10
1493,2021/5/14,12.98,"{""2021-05-15"": ""12.58"", ""2021-05-29"": ""12.25""}",2021/5/29,2021/5/29
60667,2020/11/9,9.9,{},2020/11/24,2020/11/24
58644,2020/6/19,9.18,{},2020/7/20,2020/7/20
67687,2020/4/30,10.88,{},2020/5/6,2020/5/6
364,2021/7/20,8.25,{},2021/8/4,2021/8/4
52197,2020/1/7,36.6,{"2020-01-09": "36.2"},2020/2/6,2020/2/6
48191,2020/4/17,73.8,{"2020-04-22": "72"},2020/6/20,2020/6/20
14485,2020/6/24,5,{},2020/7/7,2020/7/7
11669,2020/5/28,21.6,{},2020/7/12,2020/7/12
56307,2020/9/20,7.6,{},2020/9/27,2020/9/27
62579,2021/5/14,6.2,{"2021-05-29": "6"},2021/6/14,2021/6/14
53614,2020/8/6,7.6,{},2020/8/26,2020/8/26
8122,2020/10/1,4.5,{},2020/10/3,2020/10/3
32961,2020/3/23,27.5,{},2020/3/28,2020/3/28
507,2021/6/23,33.9,"{""2021-06-30"": ""33.98"", ""2021-07-05"": ""32.58""}",2021/7/8,2021/7/8
64162,2020/9/28,10.6,"{""2020-10-02"": ""10.5"", ""2020-10-06"": ""10.3""}",2020/10/10,2020/10/10
51597,2021/1/4,2.1,{"2021-01-07": "2.35"},2021/1/8,2021/1/8
50019,2021/4/13,39.8,{},2021/4/20,2021/4/20
55907,2021/6/30,2.88,{},2021/7/15,2021/7/15
37952,2020/7/30,8.8,{},2020/9/16,2020/9/16
7685,2020/7/8,5.12,{"2020-08-13": "4.82"},2020/8/23,2020/8/23
52516,2020/5/8,4.6,{"2020-05-09": "4.5"},2020/5/12,2020/5/12
31058,2021/7/9,10.64,{},2021/10/3,2021/10/3
22288,2020/7/17,6.8,{},2020/7/30,2020/7/30
46756,2020/1/5,14.5,"{""2020-01-17"": ""14.3"", ""2020-02-18"": ""14""}",2020/3/12,2020/3/12
33800,2020/8/29,22.5,{},2020/10/27,2020/10/27
8541,2020/6/7,12,{},2020/6/13,2020/6/13
26883,2021/5/18,17.5,{},2021/5/28,2021/5/28
10825,2020/10/28,8.5,"{""2020-10-29"": ""8.4799"", ""2020-11-09"": ""8.38""}",2020/11/14,2020/11/14
41622,2021/5/18,6.7,{},2021/5/25,2021/5/25
64442,2020/9/9,2.1,{"2020-09-10": "2"},2020/9/12,2020/9/12
73600,2020/4/13,29,{"2020-04-24": "26.5"},2020/4/29,2020/4/29
10218,2020/3/19,18.5,{},2020/3/23,2020/3/23
24289,2021/6/18,39.88,{},2021/8/16,2021/8/16
74067,2020/7/20,27.6,{"2020-07-21": "26.8"},2020/7/23,2020/7/23
2689,2021/6/7,12.6,"{""2021-06-14"": ""12.5"", ""2021-06-19"": ""12.3"", ""2021-07-08"": ""12.2""}",2021/8/14,2021/8/14
72314,2020/5/8,4.8,{},2020/6/22,2020/6/22
73042,2020/4/26,7.8,{},2020/4/27,2020/4/27
62280,2021/5/27,11.58,{},2021/6/24,2021/6/24
13479,2020/9/25,10.6,{"2020-09-26": "9.8"},2020/10/1,2020/10/1
53332,2020/7/25,21.8,"{""2020-08-02"": ""21"", ""2020-08-14"": ""20.8""}",2020/8/14,2020/8/14
53936,2020/9/3,6.88,{},2020/9/13,2020/9/13
33495,2021/4/23,19.98,"{""2021-04-24"": ""19.58"", ""2021-04-28"": ""18.98""}",2021/5/2,2021/5/2
20661,2020/9/25,7.5,"{""2020-10-12"": ""7"", ""2020-10-25"": ""7.3""}",2020/11/12,2020/11/12
51633,2020/5/25,5.3,{},2020/5/28,2020/5/28
68926,2021/3/19,15.88,{},2021/3/20,2021/3/20
26672,2021/3/3,7.5,{},2021/3/5,2021/3/5
26210,2020/6/15,6.68,{},2020/6/17,2020/6/17
26719,2020/11/12,10.5,{"2020-11-13": "10.3"},2020/11/17,2020/11/17
61960,2021/3/20,13.8,{},2021/4/2,2021/4/2
52371,2020/9/26,13.15,{},2020/9/27,2020/9/27
70664,2021/5/30,2.88,{},2021/6/2,2021/6/2
12504,2021/4/15,2,{},2021/5/9,2021/5/9
25796,2021/7/19,3.28,{},2021/8/29,2021/8/29
70593,2021/4/19,6.98,{},2021/4/22,2021/4/22
3369,2021/5/8,10,{"2021-05-27": "9.88"},2021/6/12,2021/6/12
41803,2020/9/24,12.58,{},2020/9/26,2020/9/26
20864,2020/8/10,11.58,{},2020/10/12,2020/10/12
1292,2021/4/20,22,{},2021/4/28,2021/4/28
26734,2021/6/6,8.2,{},2021/6/9,2021/6/9
37099,2020/10/22,27.8,{},2020/10/23,2020/10/23
46361,2020/12/18,6.08,"{""2021-01-19"": ""5.76"", ""2021-03-09"": ""5.58""}",2021/3/27,2021/3/27
53773,2020/8/21,6.2,{"2020-08-23": "5.9"},2020/8/30,2020/8/30
30597,2021/4/25,5.6,{},2021/4/27,2021/4/27
1834,2020/12/28,4.7,"{""2021-01-08"": ""4.5"", ""2021-01-09"": ""4""}",2021/1/11,2021/1/11
3443,2020/5/7,3.88,{},2020/5/11,2020/5/11
9473,2021/1/16,5.88,{},2021/2/20,2021/2/20
33165,2020/4/30,20.9,{"2020-05-06": "20.8"},2020/5/17,2020/5/17
145,2021/5/6,1,{},2021/5/9,2021/5/9
21790,2021/3/3,14.5,"{""2021-03-04"": ""14"", ""2021-03-05"": ""13.8""}",2021/3/10,2021/3/10
54880,2020/12/6,22.5,{},2020/12/9,2020/12/9
19968,2020/3/31,12.8,{},2020/3/31,2020/3/31
1082,2021/7/4,6.95,{},2021/9/1,2021/9/1
4234,2021/5/12,2.58,{"2021-05-15": "2.38"},2021/6/27,2021/6/27
44475,2021/3/16,4.38,{},2021/3/20,2021/3/20
15196,2020/4/14,7.7,{},2020/5/9,2020/5/9
26277,2020/10/28,16.85,"{""2020-10-29"": ""16.83"", ""2020-11-04"": ""16.8"", ""2020-11-07"": ""16.68"", ""2020-11-08"": ""16.65""}",2020/11/16,2020/11/16
20965,2020/7/8,4.38,"{""2020-07-26"": ""4.18"", ""2020-08-08"": ""4.08""}",2020/8/15,2020/8/15
22296,2020/3/1,3,{},2020/4/3,2020/4/3
34655,2020/11/10,25.9,{"2020-11-11": "25.8"},2020/11/12,2020/11/12
46492,2021/6/25,6,"{""2021-06-29"": ""5.6"", ""2021-07-01"": ""5.5""}",2021/7/1,2021/7/1
65882,2020/6/3,2.85,{},2020/6/25,2020/6/25
60991,2020/12/11,17.38,{},2020/12/18,2020/12/18
38426,2021/1/4,15,{},2021/3/29,2021/3/29
5989,2020/6/17,8.3,{"2020-07-02": "7.68"},2020/8/8,2020/8/8
31322,2020/10/22,26.88,{"2020-10-29": "25.98"},2020/11/3,2020/11/3
43611,2020/5/9,22.38,{},2020/5/18,2020/5/18
70500,2020/6/19,7.68,"{""2020-06-24"": ""7.36"", ""2020-07-04"": ""6.88"", ""2020-07-12"": ""6.66""}",2020/7/18,2020/7/18
13532,2021/3/10,42.5,{"2021-03-16": "42.3"},2021/3/20,2021/3/20
27172,2021/7/14,2.45,{},2021/7/17,2021/7/17
61239,2020/5/16,1.9,{},2020/5/31,2020/5/31
65820,2020/7/3,21.5799,{},2020/8/11,2020/8/11
62791,2020/8/29,4.58,{"2020-08-30": "4.28"},2020/9/6,2020/9/6
9232,2020/12/1,8.58,{"2020-12-03": "8.28"},2020/12/11,2020/12/11
12392,2020/6/28,14.8,{},2020/7/5,2020/7/5
13243,2020/10/13,21.88,"{""2020-10-14"": ""19.98"", ""2020-11-07"": ""19.58""}",2020/11/19,2020/11/19
18298,2020/12/27,9.97,"{""2020-12-29"": ""9.66"", ""2021-01-12"": ""8.83"", ""2021-01-15"": ""8.28""}",2021/2/7,2021/2/7
46749,2021/2/20,9.5,{},2021/3/7,2021/3/7
1050,2021/5/23,3.35,{},2021/6/9,2021/6/9
31360,2020/9/10,15.88,{},2020/12/1,2020/12/1
42742,2020/11/2,3.88,{},2020/11/10,2020/11/10
12871,2020/12/27,2.58,{},2020/12/31,2020/12/31
63588,2020/6/24,4.5,{},2020/7/3,2020/7/3
49536,2020/5/9,1.4,{},2020/5/10,2020/5/10
63626,2020/7/4,12.98,{},2020/8/1,2020/8/1
20287,2020/1/16,5.88,{},2020/2/27,2020/2/27
12397,2021/3/11,17.3,{},2021/3/16,2021/3/16
4006,2020/4/19,2.75,{},2020/4/23,2020/4/23
47900,2020/6/28,58.8,{},2020/9/8,2020/9/8
26889,2020/6/14,20.76,{},2020/7/28,2020/7/28
60180,2020/5/29,2.7799,{},2020/6/8,2020/6/8
44638,2021/1/31,46.9,{"2021-02-05": "46.3"},2021/2/20,2021/2/20
42606,2021/1/2,9.8,{},2021/1/6,2021/1/6
1825,2021/1/9,7.2,{"2021-01-12": "6.3"},2021/2/20,2021/2/20
26620,2021/1/27,3.2,{"2021-02-28": "2.9"},2021/3/3,2021/3/3
37855,2020/8/9,6.8,{},2020/8/25,2020/8/25
6781,2020/7/18,12.5,{},2020/7/22,2020/7/22
43990,2020/9/8,7.88,{},2020/9/24,2020/9/24
71157,2021/4/26,25.8,{},2021/5/30,2021/5/30
24243,2020/8/22,5.9,{},2020/9/2,2020/9/2
34198,2020/7/24,7.5,{},2020/7/25,2020/7/25
64469,2020/5/19,12.5,{},2020/5/26,2020/5/26
33950,2021/4/28,45,{"2021-04-29": "50"},2021/4/29,2021/4/29
34807,2021/3/3,19,"{""2021-03-04"": ""18.8799"", ""2021-03-13"": ""18.68""}",2021/3/14,2021/3/14
1379,2021/5/17,6.3,{},2021/6/16,2021/6/16
41941,2021/4/27,7.28,{},2021/5/15,2021/5/15
61235,2020/6/21,3.68,{},2020/6/25,2020/6/25
27683,2020/6/16,9.6,"{""2020-06-17"": ""9.5"", ""2020-06-21"": ""9.2""}",2020/7/9,2020/7/9
67676,2020/11/12,4.6,{},2020/11/15,2020/11/15
40260,2020/7/15,13.38,{},2020/8/28,2020/8/28
1403,2021/6/21,10.5,{},2021/7/3,2021/7/3
33619,2021/1/8,11.98,{"2021-01-09": "11.28"},2021/2/23,2021/2/23
7668,2020/6/18,7.68,{"2020-06-22": "7.38"},2020/8/11,2020/8/11
55,2021/4/12,21.79,{"2021-04-28": "21.5"},2021/5/14,2021/5/14
59122,2021/5/25,22.98,{},2021/6/21,2021/6/21
65418,2020/7/23,38.2,{},2020/7/27,2020/7/27
62569,2020/12/24,8,{},2021/1/6,2021/1/6
63245,2021/3/30,23.5,{},2021/4/7,2021/4/7
33363,2021/1/19,6.56,{},2021/2/5,2021/2/5
43558,2020/9/6,3.98,{},2020/9/7,2020/9/7
36822,2021/5/4,3.6,{"2021-05-08": "3.4"},2021/5/9,2021/5/9
25580,2020/12/24,4.58,"{""2020-12-31"": ""4.38"", ""2021-01-08"": ""4.28""}",2021/1/17,2021/1/17
67895,2021/3/4,2.3,{},2021/3/7,2021/3/7
73239,2020/2/20,14.5,{},2020/3/6,2020/3/6
69822,2021/7/10,1.88,{"2021-07-12": "1.75"},2021/7/14,2021/7/14
43718,2020/8/20,74.88,{},2020/9/2,2020/9/2
844,2021/6/2,11.3,{"2021-06-08": "11.4"},2021/7/4,2021/7/4
8338,2020/12/20,13,{},2020/12/28,2020/12/28
59555,2020/10/3,2.45,{},2020/10/11,2020/10/11
23063,2021/1/25,12.88,{"2021-01-30": "11.88"},2021/2/25,2021/2/25
30829,2020/3/22,6.5,{},2020/3/28,2020/3/28
15253,2020/10/19,12.88,"{""2020-10-26"": ""12.8"", ""2020-10-30"": ""12.7""}",2020/11/4,2020/11/4
39099,2020/12/14,11.5,{},2020/12/15,2020/12/15
7735,2021/7/7,13.2,{},2021/7/14,2021/7/14
28091,2020/7/10,33.88,{},2020/7/16,2020/7/16
24325,2020/5/8,3.5,{},2020/5/8,2020/5/8
72147,2020/11/9,5.3,{},2020/11/9,2020/11/9
59424,2021/5/3,13.68,{},2021/5/26,2021/5/26
44977,2020/12/7,13.5,"{""2020-12-13"": ""13.18"", ""2020-12-22"": ""12.78""}",2020/12/28,2020/12/28
57913,2020/12/27,5.28,{},2020/12/29,2020/12/29
52808,2020/7/21,22.6,{"2020-08-06": "21.98"},2020/8/11,2020/8/11
69823,2020/6/3,1.8,{},2020/6/5,2020/6/5
66114,2020/6/29,36.2,{},2020/8/3,2020/8/3
32044,2020/4/16,43.5,{},2020/5/2,2020/5/2
47561,2021/2/21,20.3,{},2021/3/1,2021/3/1
19884,2021/5/30,2.36,{},2021/7/17,2021/7/17
64664,2020/5/15,18.88,{"2020-05-29": "17.3"},2020/6/1,2020/6/1
60896,2020/12/8,6.6,"{""2020-12-12"": ""6.18"", ""2020-12-14"": ""5.65""}",2020/12/14,2020/12/14
21835,2021/3/12,21.8,{"2021-03-16": "21.3799"},2021/8/19,2021/8/19
12594,2020/11/27,10.5,{},2021/1/4,2021/1/4
5601,2021/1/17,24.5,{},2021/2/21,2021/2/21
18448,2020/5/19,13.38,{},2020/6/22,2020/6/22
39339,2021/5/13,8.98,{},2021/5/17,2021/5/17
6102,2020/8/23,6.8,{"2020-08-25": "6.7"},2020/10/25,2020/10/25
25099,2020/12/9,9.7,"{""2020-12-14"": ""9.28"", ""2020-12-23"": ""8.9799""}",2021/1/2,2021/1/2
46284,2020/4/15,5.98,{"2020-04-25": "5.58"},2020/4/26,2020/4/26
16740,2020/12/27,15,{"2020-12-28": "14.9"},2021/1/5,2021/1/5
73621,2020/5/8,4,{"2020-05-26": "2.98"},2020/6/20,2020/6/20
427,2021/7/4,10.65,{},2021/7/4,2021/7/4
61879,2020/1/2,2.65,{},2020/1/8,2020/1/8
15286,2020/4/17,19,"{""2020-04-26"": ""18.2"", ""2020-05-01"": ""17.6""}",2020/5/8,2020/5/8
9578,2020/6/21,13.98,{"2020-06-22": "13.88"},2020/6/24,2020/6/24
31704,2021/4/15,4.3,"{""2021-04-16"": ""3.88"", ""2021-04-21"": ""3.78""}",2021/5/4,2021/5/4
61832,2021/6/29,6.98,{},2021/7/2,2021/7/2
1322,2021/6/23,8,{},2021/7/3,2021/7/3
776,2021/6/27,16.38,{},2021/7/3,2021/7/3
35674,2020/11/14,20.8,{},2020/11/16,2020/11/16
52313,2020/6/28,68,{},2020/7/4,2020/7/4
43066,2020/5/15,5.98,{"2020-05-28": "5.48"},2020/8/7,2020/8/7
34880,2020/5/21,10.5,{},2020/5/22,2020/5/22
13316,2020/11/25,7.68,"{""2020-11-28"": ""7.38"", ""2020-12-11"": ""6.98""}",2020/12/25,2020/12/25
34282,2021/4/16,7.6,"{""2021-04-22"": ""7.5"", ""2021-04-26"": ""7.2"", ""2021-05-01"": ""7""}",2021/5/5,2021/5/5
13254,2021/5/19,15.1,{},2021/8/1,2021/8/1
14950,2021/7/24,29.5,{},2021/7/30,2021/7/30
33996,2020/10/21,2.99,{},2020/10/23,2020/10/23
1836,2021/4/12,5.5,{},2021/4/18,2021/4/18
23676,2021/5/6,17.08,"{""2021-05-11"": ""16.5"", ""2021-05-28"": ""15.5""}",2021/6/2,2021/6/2
24,2021/7/16,4.8,{},2021/7/16,2021/7/16
34598,2020/9/17,6.28,{"2020-10-02": "6.18"},2020/10/21,2020/10/21
41087,2021/5/16,2.1,{"2021-05-17": "1.85"},2021/6/1,2021/6/1
65392,2020/9/2,12.8,{},2020/9/4,2020/9/4
20384,2020/10/3,1.98,{},2020/10/6,2020/10/6
31416,2020/12/11,26.8,{},2021/1/1,2021/1/1
266,2021/4/5,7.78,{"2021-04-14": "7.52"},2021/5/20,2021/5/20
26995,2020/7/31,13.1,{},2020/8/4,2020/8/4
27459,2021/2/3,4.28,{},2021/2/21,2021/2/21
12000,2020/6/15,6.08,{},2020/7/24,2020/7/24
2260,2020/3/7,11.6,{},2020/3/11,2020/3/11
20122,2020/7/4,23,{},2020/7/14,2020/7/14
14082,2020/11/10,17.88,{},2020/11/11,2020/11/11
